Month,OrdinalDate,WaterTemperature,Conductivity,EmbryoMidlineLength,MembraneAverage,MembraneStandardDeviation,MembraneCoefficientOfVariation,PerivittelineSpaceIndex,EmbryoAverage,EmbryoStandardDeviation,EmbryoCoefficientOfVariation,EggStage,DefinableEmbryo,PigmentPresence,DebrisAdhesion,DeflatedMembrane,Common.name,Family,Genus,Species,Common.name.IC,Family.IC,Genus.IC,Species.IC
5,151,19.2,674,3.464745,3.04119525,0.287334251,0.094480698,0.471380044,1.43355875,0.559758165,0.390467544,8,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
6,161,24.8,633,0,2.927966,0.549602466,0.18770794,0.613263183,1.79561375,0.125997214,0.070169442,4,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,151,20.7,461,0,4.1024905,0.046983644,0.011452469,0.372340838,1.52752475,0.085435253,0.05593052,4,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,151,20.7,461,0,3.569929,0.185916521,0.052078493,0.381094694,1.360481,0.017906763,0.013162082,3,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,151,20.7,461,0,3.26782525,0.123266838,0.037721368,0.456847486,1.49289775,0.05060794,0.033899133,5,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,151,20.7,461,0,3.19160175,0.176458113,0.055288262,0.449429585,1.43440025,0.09627872,0.067121238,4,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,151,20.7,461,0,3.7530365,0.268249136,0.071475227,0.372812921,1.3991805,0.082840693,0.059206581,5,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,151,20.7,461,0,3.540711,0.121384853,0.034282621,0.412832903,1.461722,0.071832359,0.049142285,5,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,151,20.6,434,0,3.4681865,0.044126813,0.01272331,0.416415395,1.44420625,0.103075282,0.07137158,3,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
6,172,26.3,473,0,3.766086,0.104391245,0.027718763,0.336372762,1.26680875,0.018744715,0.014796799,4,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
6,172,26.3,473,0,2.8397695,0.068534599,0.02413386,0.568239165,1.61366825,0.258499267,0.160193563,6,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,151,19.1,634,0,2.88092725,0.164648474,0.057151209,0.472397819,1.36094375,0.053864338,0.039578666,3,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
6,163,22.7,357,0,2.68333775,0.182910057,0.068165126,0.815266546,2.1876355,0.148874853,0.06805286,4,Y,N,Y,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,147,19.9,332,0,3.31715475,0.688693915,0.207615854,0.465362447,1.54367925,0.382391942,0.247714635,4,Y,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
6,172,25.4,393,3.843526,2.60147225,0.296264433,0.113883372,0.751291821,1.954464825,0.712618686,0.364610648,7,Y,N,Y,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
6,172,26.3,473,0,3.93728605,0.261518333,0.066420964,0.914496548,3.6006345,0.36255247,0.100691273,D,N,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
6,172,26.3,473,0,2.85209105,0.254506726,0.089235134,0.628457496,1.792418,0.213254144,0.118975676,D,N,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
6,172,25.4,393,0,3.99375025,0.409724722,0.102591473,0.900240131,3.59533425,0.525091581,0.146048057,D,N,N,N,Y,Grass Carp,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,IC,IC,IC,IC
5,147,19.9,328,0,1.71520525,0.080934359,0.047186399,0.961709976,1.64953,0.04744793,0.028764515,4,Y,N,N,N,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,1.86322725,0.13659675,0.073311911,0.938099472,1.7478925,0.255228087,0.146020472,1,Y,N,N,N,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.4,393,4.202094,4.24683675,0.102025027,0.024023769,0.317002119,1.34625625,0.146149505,0.108559946,8,Y,N,N,N,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.831225,0.111952405,0.039542037,0.609315402,1.725109,0.084100424,0.048750788,4,Y,N,N,N,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.1,340,4.306686,4.08910375,0.2098265,0.051313567,0.318730785,1.30332325,0.192273356,0.147525455,8,Y,N,N,N,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,2.650146,0.250967572,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,2.5735715,0.074345246,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
7,192,21,342,0,NA,NA,NA,NA,0.911502175,0.050396664,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.56507925,0.079538314,NA,5,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.6567995,0.123427974,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,2.935333,0.282010584,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,2.37587,0.423137893,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.75910575,0.085775688,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.56302025,0.139031907,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.72059515,0.177779063,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,3.18686725,0.08929337,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.87425175,0.204207731,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.65446075,0.13937902,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.6983245,0.107557611,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.66674125,0.191289972,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.79085125,0.046302472,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.4597875,0.041017452,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.8240005,0.089809554,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.8029375,0.217904399,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.88612475,0.220490951,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.79362975,0.206665475,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.57454775,0.315986549,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.69832675,0.113573036,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.4936731,0.383198308,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.35177775,0.240820015,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.57859325,0.145745089,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.86330275,0.262773419,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.67409825,0.196037823,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.5530685,0.023418126,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.66094675,0.301226325,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.7399215,0.141740818,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.6587565,0.122520896,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.870979,0.1548234,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.68510025,0.249273589,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.69409325,0.060837301,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.93126175,0.258279592,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.76001125,0.069769169,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,2.0682715,0.197018333,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.34443175,0.088291448,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,2.0184775,0.130553218,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,3.789201,NA,NA,NA,NA,1.02686625,0.159665936,NA,8,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.437038,0.295985922,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.59528775,0.168030518,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,328,0,NA,NA,NA,NA,1.67783025,0.174463064,NA,4,Y,N,N,NoMembrane,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.8469775,0.209366897,0.07354006,0.605413197,1.72359775,0.244593984,0.141908971,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
7,192,23.7,573,2.052022,2.3235995,0.123649953,0.05321483,0.47782858,1.11028225,0.258720619,0.233022386,7,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.97442475,0.40627113,0.205766834,0.809916661,1.5991195,0.111011163,0.06942018,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.76880525,0.149746058,0.054083276,0.50830778,1.40740525,0.10827554,0.076932739,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
7,201,26.5,496,0,1.9177405,0.384286876,0.200385233,0.564337041,1.082252,0.024598201,0.022728719,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,23.1,654,3.578221,2.2006755,0.602640399,0.273843372,0.965744382,2.12529,0.754473624,0.354997965,7,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.750893,0.071054419,0.040581817,0.892560967,1.56277875,0.105346987,0.067410046,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,20.7,307,0,2.786011,0.16169641,0.058038683,0.567436561,1.5808845,0.164044005,0.10376723,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.00756675,0.102917683,0.051264887,0.718341744,1.442119,0.09260909,0.064217371,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.4,393,0,1.87401875,0.546152162,0.29143367,0.791339868,1.48298575,0.266951138,0.18000924,5,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,132,18.2,460,0,3.7630115,0.308295443,0.08192785,0.36880262,1.3878085,0.06499492,0.046832773,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,0,2.45979725,0.304128055,0.123639481,0.577930356,1.4215915,0.163154051,0.114768589,5,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.4,393,3.622121,3.635887,0.468336708,0.128809478,0.607181652,2.207643875,0.952286537,0.431358766,7,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.4,393,3.474331,3.16837975,0.430781272,0.135962639,0.569551369,1.804555025,0.944893466,0.523615769,7,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.97535725,0.682072085,0.345290496,0.748607144,1.47876655,0.437505271,0.295858242,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,175,23.2,411,0,3.92520675,0.345948447,0.088135089,0.368233215,1.4453915,0.054012784,0.037368965,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,181,24.5,576,0,3.51120625,0.346162333,0.098587867,0.471218474,1.65454525,0.20172516,0.121921815,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.919078,0.366553257,0.191004877,1.137059567,2.182106,0.087338098,0.040024682,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,161,25.8,546,0,1.86849375,0.200817271,0.107475485,0.573548921,1.071672575,0.142552671,0.133018866,6,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.904301,0.277472699,0.145708425,0.763853115,1.45460625,0.088855966,0.061085924,6,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,0,3.040419,0.493100719,0.162181831,0.470355237,1.430077,0.180057187,0.125907337,6,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.486308,0.175512705,0.118086363,0.972582231,1.44555675,0.1941345,0.134297391,1,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,3.60303075,0.173822674,0.048243461,0.40155909,1.44682975,0.130788948,0.090396917,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,4.133146,3.2861535,0.184453571,0.05613054,0.668233963,2.195919375,1.008521443,0.459270707,7,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.5314775,0.895925343,0.353914006,0.722103692,1.82798925,0.244279469,0.13363288,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,180,22.8,422,0,2.5893845,0.35329517,0.136439826,0.544418181,1.409708,0.221043372,0.156800821,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,0,2.75454925,0.348826764,0.126636605,0.507136149,1.3969315,0.065479939,0.046874123,5,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.708030825,0.324872473,0.190202933,1,1.708030825,0.324872473,0.190202933,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,3.40997925,0.968416545,0.28399485,0.774772537,2.641958275,0.495834862,0.187677022,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.0392315,0.45852528,0.224851999,0.887063092,1.808927,0.142311683,0.078671877,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,3.0463875,0.779312609,0.255815325,0.644014509,1.96191775,0.359721101,0.183351774,6,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,26.3,473,0,2.89564875,0.193126044,0.066695259,0.453154928,1.3121775,0.1950564,0.148650925,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.076925,0.421878549,0.203126521,0.8224381,1.70814225,0.300194833,0.175743462,1,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.1,340,3.61601,3.7241815,0.236380973,0.063471926,0.493950872,1.8395627,0.876517643,0.476481526,7,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,3.151406,2.7760645,0.179988581,0.064835878,0.642447159,1.78347475,0.526607073,0.295270271,7,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.67135825,0.153436178,0.091803285,0.948132455,1.584669,0.185425849,0.117012354,1,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.31686625,0.224512766,0.067688218,0.394955706,1.31001525,0.099685956,0.076095264,3,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.88903025,0.251028755,0.086890317,0.558701142,1.6141045,0.089923127,0.055710846,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,155,24.5,310,0,2.31085,0.205440775,0.088902687,0.683268278,1.5789305,0.124170255,0.078642002,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.754886825,0.575273714,0.32781243,0.85837883,1.5063577,0.671137487,0.445536599,1,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,1.94999125,0.62504587,0.320537782,0.833127456,1.62459125,0.350206144,0.215565696,4,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.56497925,0.182357999,0.051152612,0.408858411,1.45757175,0.286540547,0.19658761,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.9956395,0.431189436,0.143939027,0.522905877,1.5664375,0.224717687,0.143457806,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.485218,0.100942693,0.040617239,0.654359094,1.626225,0.274803287,0.168982328,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,3.12413025,0.165107354,0.052849062,0.445767666,1.39263625,0.043956152,0.031563269,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.911391,0.508354337,0.12996766,0.399939242,1.56431875,0.161013676,0.102928943,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,172,25.1,340,4.231395,2.95399625,0.414093874,0.140180907,0.588788451,1.739278875,0.773213093,0.444559584,7,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.45550975,0.336917975,0.137208974,0.702146062,1.7241265,0.199670703,0.115809776,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.4572785,0.13628717,0.039420362,0.390690177,1.35072475,0.152221867,0.112696437,3,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,151,19.2,674,0,3.61130375,0.663898322,0.183838959,0.562935962,2.03293275,0.197433745,0.097117696,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,3.22205225,0.205195173,0.06368462,0.484391974,1.56073625,0.023801825,0.015250383,4,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
6,155,24.5,310,0,2.3546095,0.203565908,0.086454212,0.620383125,1.46076,0.11455883,0.078424129,5,Y,N,N,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
5,147,19.9,332,0,2.2534735,0.124131197,0.055084383,0.910983644,2.0528775,0.261557805,0.127410333,1,Y,N,Y,Y,Silver Carp,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,IC,IC,IC,IC
